"","logFC","logCPM","F","PValue","FDR","genes"
"SL1344_P1_0075",0.383268226567854,4.94145100179389,4.12655574967082,0.0574031174085362,0.0977672108820739,"SL1344_P1_0075"
"hycA",-0.669801917567276,1.80948164123632,4.00241676214195,0.0575365259508755,0.0979599352426557,"hycA"
"yjiX",0.338864708863901,4.55474054970937,4.00147847742278,0.0579494151524543,0.0986281917988816,"yjiX"
"torS",-0.241850299355944,5.17851453933551,3.98539786764307,0.0580288920821256,0.0987287200145063,"torS"
"SL1344_1792",0.557112887028764,1.58008620578044,3.98376735758652,0.0580763145307907,0.0987746601214608,"SL1344_1792"
"yfgJ",-0.320745679852638,3.6091793498116,3.98124353133578,0.0581498054726929,0.0988301507629711,"yfgJ"
"yjgM",0.243893791768227,4.90211306469894,3.98135052946503,0.0581466876639072,0.0988301507629711,"yjgM"
"sgaT",0.397528069657993,3.23375500770612,3.971464823381,0.0584355504767332,0.0992809124186717,"sgaT"
"murG",-0.206344168986303,7.81684168562215,3.96823165464851,0.0585303783047104,0.0994071066923751,"murG"
"nrdR",0.229869594536944,7.49933510634267,3.96557121478506,0.0586085394228364,0.0995049158259949,"nrdR"
"idnO",0.474321013578699,2.25910646533281,3.96299386412023,0.0586843726719331,0.0995987054786457,"idnO"
"SL1344_P1_0020",0.479048763082907,2.58972433214698,3.95934804479918,0.0587918340564811,0.0997460895584705,"SL1344_P1_0020"
"entB",-1.4931686184661,5.85209563464373,4.5044035420429,0.0590526541089044,0.100153467014295,"entB"
"zur",-0.204224078111387,6.12914239487314,3.94945395865379,0.0590845941921275,0.100172513882692,"zur"
"SL1344_P2_0021",-0.195877942432769,8.23705243572311,3.93716431948699,0.0594505492101831,0.100757640690139,"SL1344_P2_0021"
"ybdB",-1.24082183871438,4.62059299550433,4.47971973293441,0.0594748193781105,0.100763468067223,"ybdB"
"hslO",0.1846868023265,8.77914573238226,3.93211379180254,0.059601688506735,0.100943055779789,"hslO"
"nanK",0.318100701099289,4.1182254447045,3.92111408614818,0.0599323750665828,0.101467587748359,"nanK"
"hpaE",0.358308139014938,3.89652680087768,3.91703388601915,0.0600555695087108,0.101640584224505,"hpaE"
"melB",0.309806240383695,3.76195229996176,3.91383796912548,0.060152265875461,0.101768628905073,"melB"
"hcp",-0.274093604632041,5.17774880723791,3.91235384309561,0.0601972301617691,0.101809091710656,"hcp"
"SL1344_2596",-0.72053672201968,1.9400847464007,3.94118840621167,0.0602585498948752,0.101877177854425,"SL1344_2596"
"fimI",-0.578941222820119,4.11447503666297,4.14155912328794,0.0604340198188929,0.102138139016067,"fimI"
"SL1344_3871",0.749297086964414,0.30741955936881,3.89919329360263,0.0605976310093492,0.102378882707727,"SL1344_3871"
"SL1344_2744",0.49691177346558,2.84166472582475,3.88234179223944,0.0611215330599611,0.103227952308321,"SL1344_2744"
"gldA",0.235542907644649,5.66378535743481,3.88030151793087,0.0611777120884476,0.103286769065208,"gldA"
"cyoD",-0.243648848559769,8.33915198894508,3.87870709389655,0.0612337335183323,0.103345278795594,"cyoD"
"mtr",-0.273076774124741,4.7741026156265,3.87452211515556,0.0613564326206213,0.103516241571659,"mtr"
"SL1344_3100",-0.258673098780036,4.71258530749829,3.87146584990905,0.0614511839775208,0.103639950104347,"SL1344_3100"
"SL1344_2283",0.324821273725181,7.36612858497339,4.01270108350883,0.0615774157112897,0.103780473796344,"SL1344_2283"
"SL1344_3813",0.638868365118038,5.30077173926816,4.31546872501552,0.0615598091080897,0.103780473796344,"SL1344_3813"
"aroL",-0.203099526356775,6.48513874386924,3.86439868098343,0.0616709216462,0.103901862766517,"aroL"
"lspA",-0.215880640185066,6.89626542728334,3.85782805691351,0.0618760235955601,0.10421111634113,"lspA"
"ydhI",-0.37434152997268,3.53416722216831,3.85699878712788,0.0619019644233109,0.104218517896121,"ydhI"
"rcsB",-0.18797063934465,8.24633591008072,3.85602146261498,0.0619325525360393,0.104233735774816,"rcsB"
"hisD",-0.378867235496105,7.42766101572871,4.07020892639183,0.0621994781636648,0.10464656552266,"hisD"
"SL1344_4465",0.244837754158562,5.30067873516472,3.84173459670021,0.0623816717644581,0.104916601642797,"SL1344_4465"
"SL1344_3328",0.457377601844144,2.87321010724266,3.83840461651481,0.0624868849714657,0.10505702558463,"SL1344_3328"
"SL1344_3732",0.366688320553752,3.2631846697507,3.83206011117711,0.062687904546925,0.105358371887935,"SL1344_3732"
"ybhK",-0.214609077422759,5.74507125535026,3.83119042463596,0.0627155171280744,0.105368168234976,"ybhK"
"iacP",-0.324962976923916,5.6106193899593,3.88812827447022,0.0628341195377697,0.105530776459789,"iacP"
"SL1344_0327",0.249571746337248,4.42982186367468,3.82417923774807,0.0629386296507661,0.105669611808662,"SL1344_0327"
"pilP",0.624366351439168,1.22444405535822,3.8105255084169,0.0633757252970714,0.106366545198451,"pilP"
"yfhP",-0.26832456937007,8.4402332009729,3.84119328101534,0.0634389228051544,0.106435681445901,"yfhP"
"SL1344_2441",0.293756087433219,4.31645686740623,3.79856893180832,0.063761334265266,0.106939519362376,"SL1344_2441"
"SL1344_3116",-0.294827927205651,3.6555866074251,3.78808061560669,0.0641017948128509,0.107473269154163,"SL1344_3116"
"talC",-0.249556113297566,5.03672066352992,3.78510402887808,0.0641987949923965,0.107598604081158,"talC"
