"","logFC","logCPM","F","PValue","FDR","genes"
"yijF",0.348286293093491,2.82461699731943,2.57662750003602,0.122277511577009,0.16585987759338,"yijF"
"SL1344_0978",0.259399119491166,3.23351818134197,2.57460365466515,0.122416749107937,0.166002191038714,"SL1344_0978"
"hslV",0.182807555076068,9.08461119671415,2.57314561969161,0.122517175582797,0.166091810059974,"hslV"
"stfC",0.255864663023956,5.25230458434489,2.57975314373567,0.123489556526965,0.167363122701298,"stfC"
"yafS",-0.190654770221878,5.25675330484827,2.55498669020474,0.123776102158629,0.167672303106706,"yafS"
"SL1344_1929",0.265942453640165,4.16212436281474,2.55483022725587,0.123787015586944,0.167672303106706,"SL1344_1929"
"cysM",0.169741191934833,6.67121598292337,2.5542776382714,0.123825568242085,0.16767756819344,"cysM"
"SL1344_1971",-0.677005409463688,4.02632273417792,2.76480548669293,0.124090895080268,0.167989829136092,"SL1344_1971"
"dsrB",0.193413644289538,5.83639998864956,2.53830902297494,0.124945802240241,0.169099844833812,"dsrB"
"SL1344_2583",0.224441031151771,4.36283107952187,2.53728751777405,0.12501786937224,0.169150051511475,"SL1344_2583"
"SL1344_1300",0.189400082816516,4.73785423299429,2.53261596013926,0.125348073695053,0.169549393865485,"SL1344_1300"
"alr-b",-0.192495136353976,6.78383239657477,2.5276751877945,0.125698428643953,0.169975761630081,"alr-b"
"argT",0.242268530902153,3.95692665584636,2.52611572885641,0.125809251477047,0.170078074173973,"argT"
"nrdR",-0.187853891737704,7.49933510634267,2.52488023878365,0.125897133445608,0.170149325084215,"nrdR"
"SL1344_0234",-0.158489608996457,5.95683983151548,2.52438133715295,0.125932641504088,0.170149772892535,"SL1344_0234"
"SL1344_0994",0.383964362563455,2.33833317125876,2.52373760531498,0.125978474970151,0.170164167391963,"SL1344_0994"
"orf245",0.400598999297896,2.3125682396602,2.52034734321372,0.126220185864263,0.170385398969637,"orf245"
"SL1344_2696",0.205537899578522,6.04004267926732,2.51995859785422,0.126247936718457,0.170385398969637,"SL1344_2696"
"iroB",-0.248070990650967,4.57922075748285,2.52024491744014,0.1262274968989,0.170385398969637,"iroB"
"csgB",0.469599862922048,1.48339981482298,2.51352653875435,0.126708141989403,0.170929898271394,"csgB"
"pduO",0.306501223262209,2.90972442268607,2.51274174307474,0.126764428691647,0.170929898271394,"pduO"
"SL1344_2329",-0.249556383947639,3.59756595614008,2.51234718327073,0.126792738267058,0.170929898271394,"SL1344_2329"
"xerD",0.186251523953838,7.01427588454983,2.51308341188284,0.126739920069384,0.170929898271394,"xerD"
"rfe",-0.163373233508361,7.67663570513918,2.50913939048261,0.127023174259356,0.171192837529257,"rfe"
"SL1344_1808",0.142774047486214,7.45679899798417,2.49725374521531,0.127881322891427,0.172301381288533,"SL1344_1808"
"SL1344_P1_0018",0.445512212260041,1.80077527580201,2.49300606951492,0.128189668814592,0.172668735186906,"SL1344_P1_0018"
"cysJ",0.241459186068154,4.16623362524426,2.49171864757344,0.128283298577148,0.172746746998237,"cysJ"
"srlA",0.475204120078481,2.23902263233454,2.4978479727226,0.12858659317652,0.173058806676357,"srlA"
"SL1344_3012",-0.190895999545124,7.35748164914397,2.48775602966794,0.128571994367844,0.173058806676357,"SL1344_3012"
"SL1344_4522",-0.264110662013959,3.75059818185899,2.48460807579308,0.128801886055688,0.173300340153369,"SL1344_4522"
"tpx",-0.143638286797564,9.5415425225802,2.48208815132871,0.128986264079833,0.173500155548986,"tpx"
"hslT",-0.211384759210857,8.07897726268771,2.49028386937037,0.129244053148188,0.173798578003276,"hslT"
"cysE",-0.184720075934767,7.27766296183214,2.47520130869667,0.129491757044704,0.174083276493951,"cysE"
"idnD",0.389544865946096,2.42224547954218,2.47211828090866,0.12971881052505,0.174340062936834,"idnD"
"dacB",0.19863154653798,7.05789831934493,2.47431657752863,0.129902251989303,0.174538109131183,"dacB"
"lolD",-0.1617035528985,6.28268087605262,2.46697271311156,0.130098813363278,0.174753668491579,"lolD"
"ykgD",0.222496041441772,4.44045358090501,2.46581888715261,0.130184204888361,0.174819822055803,"ykgD"
"ydhB",-0.18730532588044,4.67130555802902,2.461678846002,0.13049114507787,0.175134758252402,"ydhB"
"acrE",0.243181964067338,3.63682895314705,2.46182669308714,0.130480169031269,0.175134758252402,"acrE"
"SL1344_0335",0.381101499482249,2.29220501893521,2.45741979488671,0.130807803725853,0.175511053154493,"SL1344_0335"
"OxyS",1.09899640376203,3.37524849750764,2.68820614812364,0.131102894383625,0.175858208578367,"OxyS"
"yjeO",0.219027763894072,4.87584114105937,2.44989184453993,0.131369733743101,0.176167286419568,"yjeO"
"dgoR",-0.204713839933148,4.99062436448969,2.44620632758962,0.131645885285326,0.17648867714111,"dgoR"
"yifL",-0.17653460187732,5.96058040378255,2.44414858370616,0.131800369050311,0.176646823246427,"yifL"
"SL1344_4369A",0.379179277559273,1.66535705306301,2.44005364036571,0.132108434207414,0.177010663784283,"SL1344_4369A"
"SL1344_4130",-0.199230450410549,5.31016713483529,2.4391005215465,0.132180260390581,0.177057856413525,"SL1344_4130"
"yhgF",0.173056308529205,9.47751273446554,2.43427670403519,0.132544490154489,0.17749659437355,"yhgF"
"yacL",-0.185102991600493,6.61276441436883,2.43016195195367,0.132856122064297,0.177864672688902,"yacL"
"ybaW",0.245383377432646,4.16123459009349,2.42835076047346,0.132993568643862,0.177950177463446,"ybaW"
"SL1344_2554",0.367312958972181,2.47299886739191,2.42843198157758,0.132987401374641,0.177950177463446,"SL1344_2554"
